"Sample_ID","class","order","family","genus","species","tot"
"COI.0421.3Chk.Up.1","Clitellata","","","","",6
"COI.0421.3Chk.Up.1","Clitellata","Haplotaxida","","","",15
"COI.0421.3Chk.Up.1","Clitellata","Haplotaxida","Enchytraeidae","","",6
"COI.0421.3Chk.Up.1","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","Aporrectodea caliginosa",7
"COI.0421.3Chk.Up.1","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",4
"COI.0421.3Chk.Up.1","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","",8
"COI.0421.3Chk.Up.1","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",13
"COI.0421.3Chk.Up.1","Collembola","","","","",6
"COI.0421.3Chk.Up.1","Demospongiae","Spongillida","Spongillidae","Spongilla","Spongilla lacustris",3
"COI.0421.3Chk.Up.1","Dinophyceae","","","","",280
"COI.0421.3Chk.Up.1","Florideophyceae","","","","",14
"COI.0421.3Chk.Up.1","Insecta","","","","",7
"COI.0421.3Chk.Up.1","Insecta","Diptera","Simuliidae","","",18
"COI.0421.3Chk.Up.1","Insecta","Ephemeroptera","","","",8
"COI.0421.3Chk.Up.1","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",3
"COI.0421.3Chk.Up.1","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",12
"COI.0421.3Chk.Up.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","",2
"COI.0421.3Chk.Up.1","Monogononta","Ploima","Synchaetidae","Synchaeta","",6
"COI.0421.3Chk.Up.1","Oomycetes","","","","",31
"COI.0421.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",45
"COI.0421.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",183
"COI.0421.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",127
"COI.0421.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",19
"COI.0421.3Chk.Up.2","","","","","",15047
"COI.0421.3Chk.Up.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",30
"COI.0421.3Chk.Up.2","Agaricomycetes","Agaricales","","","",2
"COI.0421.3Chk.Up.2","Bacillariophyceae","","","","",48
"COI.0421.3Chk.Up.2","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",35
"COI.0421.3Chk.Up.2","Chlorophyceae","Chlamydomonadales","","","",132
"COI.0421.3Chk.Up.2","Clitellata","Haplotaxida","","","",5
"COI.0421.3Chk.Up.2","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","Aporrectodea caliginosa L3",5
"COI.0421.3Chk.Up.2","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","",3
"COI.0421.3Chk.Up.2","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",9
"COI.0421.3Chk.Up.2","Conoidasida","Eucoccidiorida","Eimeriidae","","",7
"COI.0421.3Chk.Up.2","Dinophyceae","","","","",796
"COI.0421.3Chk.Up.2","Florideophyceae","","","","",17
"COI.0421.3Chk.Up.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","",5
"COI.0421.3Chk.Up.2","Insecta","","","","",10
"COI.0421.3Chk.Up.2","Insecta","Diptera","Simuliidae","","",27
"COI.0421.3Chk.Up.2","Insecta","Ephemeroptera","","","",23
"COI.0421.3Chk.Up.2","Insecta","Plecoptera","","","",3
"COI.0421.3Chk.Up.2","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",4
"COI.0421.3Chk.Up.2","Oomycetes","","","","",99
"COI.0421.3Chk.Up.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",33
"COI.0421.3Chk.Up.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",309
"COI.0421.3Chk.Up.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",119
"COI.0421.3Chk.Up.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",13
"COI.0421.3Chk.Up.2","Oomycetes","Pythiales","Pythiaceae","","",12
"COI.0421.3Chk.Up.3","","","","","",15732
"COI.0421.3Chk.Up.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",16
"COI.0421.3Chk.Up.3","Amphibia","","","","",7
"COI.0421.3Chk.Up.3","Bacillariophyceae","","","","",24
"COI.0421.3Chk.Up.3","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",8
"COI.0421.3Chk.Up.3","Bdelloidea","","","","",37
"COI.0421.3Chk.Up.3","Chlorophyceae","Chlamydomonadales","","","",108
"COI.0421.3Chk.Up.3","Clitellata","","","","",10
"COI.0421.3Chk.Up.3","Clitellata","Haplotaxida","","","",15
"COI.0421.3Chk.Up.3","Clitellata","Haplotaxida","Enchytraeidae","Chamaedrilus","",2
"COI.0421.3Chk.Up.3","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","Aporrectodea caliginosa L3",6
"COI.0421.3Chk.Up.3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",9
"COI.0421.3Chk.Up.3","Dinophyceae","","","","",358
"COI.0421.3Chk.Up.3","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",28
"COI.0421.3Chk.Up.3","Florideophyceae","","","","",12
"COI.0421.3Chk.Up.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","",6
"COI.0421.3Chk.Up.3","Insecta","","","","",2
"COI.0421.3Chk.Up.3","Insecta","Ephemeroptera","","","",24
"COI.0421.3Chk.Up.3","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",4
"COI.0421.3Chk.Up.3","Mammalia","Primates","Hominidae","Homo","",25
"COI.0421.3Chk.Up.3","Monogononta","Ploima","Synchaetidae","Synchaeta","",11
"COI.0421.3Chk.Up.3","Oomycetes","","","","",25
"COI.0421.3Chk.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",78
"COI.0421.3Chk.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",325
"COI.0421.3Chk.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",95
"COI.0421.3Chk.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",10
"COI.0421.4Pad.Dn.1","","","","","",12918
"COI.0421.4Pad.Dn.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",582
"COI.0421.4Pad.Dn.1","Actinopteri","Perciformes","Percidae","Perca","Perca flavescens",12
"COI.0421.4Pad.Dn.1","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",7
"COI.0421.4Pad.Dn.1","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",10
"COI.0421.4Pad.Dn.1","Bdelloidea","","","Rotaria","Rotaria rotatoria",93
"COI.0421.4Pad.Dn.1","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","",5
"COI.0421.4Pad.Dn.1","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",4
"COI.0421.4Pad.Dn.1","Clitellata","Haplotaxida","Naididae","Stylaria","",2
"COI.0421.4Pad.Dn.1","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",4
"COI.0421.4Pad.Dn.1","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","Stephanodiscus meyeri",3
"COI.0421.4Pad.Dn.1","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",59
"COI.0421.4Pad.Dn.1","Gastropoda","Littorinimorpha","Hydrobiidae","Potamopyrgus","Potamopyrgus antipodarum",3
"COI.0421.4Pad.Dn.1","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",64
"COI.0421.4Pad.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","",14
"COI.0421.4Pad.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",585
"COI.0421.4Pad.Dn.1","Insecta","Trichoptera","Uenoidae","Neophylax","",5
"COI.0421.4Pad.Dn.1","Monogononta","Ploima","Brachionidae","Keratella","",614
"COI.0421.4Pad.Dn.1","Monogononta","Ploima","Synchaetidae","Synchaeta","",372
"COI.0421.4Pad.Dn.1","Monogononta","Ploima","Synchaetidae","Synchaeta","Synchaeta pectinata",117
"COI.0421.4Pad.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",21
"COI.0421.4Pad.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",179
"COI.0421.4Pad.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",17
"COI.0421.4Pad.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",26
"COI.0421.4Pad.Dn.1","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium biforme",5
"COI.0421.4Pad.Dn.2","","","","","",14840
"COI.0421.4Pad.Dn.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",412
"COI.0421.4Pad.Dn.2","Actinopteri","Perciformes","Percidae","Perca","Perca flavescens",7
"COI.0421.4Pad.Dn.2","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",81
"COI.0421.4Pad.Dn.2","Bdelloidea","","","Rotaria","",71
"COI.0421.4Pad.Dn.2","Bivalvia","Veneroida","Corbiculidae","Corbicula","Corbicula fluminea",5
"COI.0421.4Pad.Dn.2","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","Eiseniella tetraedra",4
"COI.0421.4Pad.Dn.2","Collembola","Symphypleona","Katiannidae","Sminthurinus","",2
"COI.0421.4Pad.Dn.2","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","",9
"COI.0421.4Pad.Dn.2","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","Stephanodiscus meyeri",6
"COI.0421.4Pad.Dn.2","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",133
"COI.0421.4Pad.Dn.2","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",98
"COI.0421.4Pad.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","",16
"COI.0421.4Pad.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",464
"COI.0421.4Pad.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra viridissima",2
"COI.0421.4Pad.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",10
"COI.0421.4Pad.Dn.2","Insecta","Diptera","Chironomidae","Micropsectra","Micropsectra polita",3
"COI.0421.4Pad.Dn.2","Monogononta","Ploima","Brachionidae","Keratella","",1802
"COI.0421.4Pad.Dn.2","Monogononta","Ploima","Synchaetidae","Synchaeta","",220
"COI.0421.4Pad.Dn.2","Monogononta","Ploima","Synchaetidae","Synchaeta","Synchaeta pectinata",23
"COI.0421.4Pad.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",58
"COI.0421.4Pad.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",659
"COI.0421.4Pad.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",64
"COI.0421.4Pad.Dn.3","","","","","",13683
"COI.0421.4Pad.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",396
"COI.0421.4Pad.Dn.3","Actinopteri","Perciformes","Cottidae","Cottus","Cottus asper",4
"COI.0421.4Pad.Dn.3","Actinopteri","Perciformes","Percidae","Perca","Perca flavescens",7
"COI.0421.4Pad.Dn.3","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",75
"COI.0421.4Pad.Dn.3","Bdelloidea","","","Rotaria","",8
"COI.0421.4Pad.Dn.3","Bdelloidea","","","Rotaria","Rotaria rotatoria",40
"COI.0421.4Pad.Dn.3","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",3
"COI.0421.4Pad.Dn.3","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","",16
"COI.0421.4Pad.Dn.3","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","Stephanodiscus meyeri",5
"COI.0421.4Pad.Dn.3","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",103
"COI.0421.4Pad.Dn.3","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",91
"COI.0421.4Pad.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","",41
"COI.0421.4Pad.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",398
"COI.0421.4Pad.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",9
"COI.0421.4Pad.Dn.3","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila brunnea",3
"COI.0421.4Pad.Dn.3","Insecta","Trichoptera","Uenoidae","Neophylax","",94
"COI.0421.4Pad.Dn.3","Mammalia","Primates","Hominidae","Homo","Homo sapiens",2
"COI.0421.4Pad.Dn.3","Monogononta","Ploima","Brachionidae","Keratella","",597
"COI.0421.4Pad.Dn.3","Monogononta","Ploima","Synchaetidae","Synchaeta","",202
"COI.0421.4Pad.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",66
"COI.0421.4Pad.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",598
"COI.0421.4Pad.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",52
"COI.0421.4Pad.Dn.3","Oomycetes","Pythiales","Pythiaceae","Pythium","",5
"COI.0421.4Pad.Up11.1","","","","","",36612
"COI.0421.4Pad.Up11.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",527
"COI.0421.4Pad.Up11.1","Bacillariophyceae","","","","",40
"COI.0421.4Pad.Up11.1","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",5
"COI.0421.4Pad.Up11.1","Bdelloidea","","","","",76
"COI.0421.4Pad.Up11.1","Chlorophyceae","Chlamydomonadales","","","",3
"COI.0421.4Pad.Up11.1","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris",8
"COI.0421.4Pad.Up11.1","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","","",21
"COI.0421.4Pad.Up11.1","Dinophyceae","","","","",985
"COI.0421.4Pad.Up11.1","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",240
"COI.0421.4Pad.Up11.1","Florideophyceae","","","","",67
"COI.0421.4Pad.Up11.1","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",30
"COI.0421.4Pad.Up11.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","",25
"COI.0421.4Pad.Up11.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",593
"COI.0421.4Pad.Up11.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",3
"COI.0421.4Pad.Up11.1","Insecta","","","","",45
"COI.0421.4Pad.Up11.1","Insecta","Diptera","","","",5
"COI.0421.4Pad.Up11.1","Insecta","Diptera","Simuliidae","","",378
"COI.0421.4Pad.Up11.1","Monogononta","","","","",44
"COI.0421.4Pad.Up11.1","Monogononta","Ploima","","","",429
"COI.0421.4Pad.Up11.1","Monogononta","Ploima","Brachionidae","Keratella","",41
"COI.0421.4Pad.Up11.1","Monogononta","Ploima","Synchaetidae","Polyarthra","Polyarthra dolichoptera",50
"COI.0421.4Pad.Up11.1","Monogononta","Ploima","Synchaetidae","Synchaeta","",267
"COI.0421.4Pad.Up11.1","Oomycetes","","","","",118
"COI.0421.4Pad.Up11.1","Oomycetes","Peronosporales","Peronosporaceae","","",8
"COI.0421.4Pad.Up11.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",25
"COI.0421.4Pad.Up11.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",649
"COI.0421.4Pad.Up11.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",64
"COI.0421.4Pad.Up11.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",33
"COI.0421.4Pad.Up11.2","","","","","",16387
"COI.0421.4Pad.Up11.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",35
"COI.0421.4Pad.Up11.2","Aconoidasida","Haemosporida","","","",7
"COI.0421.4Pad.Up11.2","Amphibia","","","","",16
"COI.0421.4Pad.Up11.2","Bacillariophyceae","","","","",54
"COI.0421.4Pad.Up11.2","Bdelloidea","","","","",545
"COI.0421.4Pad.Up11.2","Bdelloidea","","","Rotaria","",10
"COI.0421.4Pad.Up11.2","Chlorophyceae","Chlamydomonadales","","","",17
"COI.0421.4Pad.Up11.2","Chromadorea","Rhabditida","Aphelenchoididae","","",9
"COI.0421.4Pad.Up11.2","Clitellata","Haplotaxida","","","",5
"COI.0421.4Pad.Up11.2","Clitellata","Haplotaxida","Lumbricidae","Octolasion","",5
"COI.0421.4Pad.Up11.2","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",4
"COI.0421.4Pad.Up11.2","Dinophyceae","","","","",15
"COI.0421.4Pad.Up11.2","Eutardigrada","Parachela","Hypsibiidae","Diphascon","",73
"COI.0421.4Pad.Up11.2","Florideophyceae","","","","",145
"COI.0421.4Pad.Up11.2","Florideophyceae","Batrachospermales","Batrachospermaceae","","",3
"COI.0421.4Pad.Up11.2","Hexanauplia","","","","",3
"COI.0421.4Pad.Up11.2","Insecta","","","","",17
"COI.0421.4Pad.Up11.2","Insecta","Plecoptera","Leuctridae","","",6
"COI.0421.4Pad.Up11.2","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",15
"COI.0421.4Pad.Up11.2","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche elsis",6
"COI.0421.4Pad.Up11.2","Insecta","Trichoptera","Limnephilidae","Chyrandra","",3
"COI.0421.4Pad.Up11.2","Insecta","Trichoptera","Limnephilidae","Onocosmoecus","Onocosmoecus unicolor",3
"COI.0421.4Pad.Up11.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",121
"COI.0421.4Pad.Up11.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",8
"COI.0421.4Pad.Up11.2TR2","","","","","",6356
"COI.0421.4Pad.Up11.2TR2","","Himatismenida","Cochliopodiidae","Cochliopodium","",44
"COI.0421.4Pad.Up11.2TR2","Bdelloidea","","","","",48
"COI.0421.4Pad.Up11.2TR2","Bdelloidea","","","Rotaria","",48
"COI.0421.4Pad.Up11.2TR2","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","Stephanodiscus meyeri",4
"COI.0421.4Pad.Up11.2TR2","Dinophyceae","","","","",217
"COI.0421.4Pad.Up11.2TR2","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",22
"COI.0421.4Pad.Up11.2TR2","Florideophyceae","","","","",4
"COI.0421.4Pad.Up11.2TR2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",96
"COI.0421.4Pad.Up11.2TR2","Insecta","Diptera","Simuliidae","","",50
"COI.0421.4Pad.Up11.2TR2","Monogononta","","","","",4
"COI.0421.4Pad.Up11.2TR2","Monogononta","Ploima","","","",66
"COI.0421.4Pad.Up11.2TR2","Monogononta","Ploima","Brachionidae","Keratella","",34
"COI.0421.4Pad.Up11.2TR2","Monogononta","Ploima","Synchaetidae","Synchaeta","",18
"COI.0421.4Pad.Up11.2TR2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",55
"COI.0421.4Pad.Up11.2TR2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",5
"COI.0421.4Pad.Up11.2TR3","","","","","",8329
"COI.0421.4Pad.Up11.2TR3","","Chaetonotida","Chaetonotidae","","",3
"COI.0421.4Pad.Up11.2TR3","","Himatismenida","Cochliopodiidae","Cochliopodium","",71
"COI.0421.4Pad.Up11.2TR3","Bdelloidea","","","","",67
"COI.0421.4Pad.Up11.2TR3","Bdelloidea","","","Rotaria","",40
"COI.0421.4Pad.Up11.2TR3","Clitellata","Haplotaxida","Naididae","","",2
"COI.0421.4Pad.Up11.2TR3","Dinophyceae","","","","",223
"COI.0421.4Pad.Up11.2TR3","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",22
"COI.0421.4Pad.Up11.2TR3","Florideophyceae","","","","",7
"COI.0421.4Pad.Up11.2TR3","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",7
"COI.0421.4Pad.Up11.2TR3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",127
"COI.0421.4Pad.Up11.2TR3","Insecta","","","","",7
"COI.0421.4Pad.Up11.2TR3","Insecta","Diptera","Simuliidae","","",65
"COI.0421.4Pad.Up11.2TR3","Insecta","Trichoptera","Limnephilidae","Limnephilus","",2
"COI.0421.4Pad.Up11.2TR3","Monogononta","Ploima","","","",105
"COI.0421.4Pad.Up11.2TR3","Monogononta","Ploima","Brachionidae","Keratella","",57
"COI.0421.4Pad.Up11.2TR3","Monogononta","Ploima","Synchaetidae","Synchaeta","",21
"COI.0421.4Pad.Up11.2TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",16
"COI.0421.4Pad.Up11.2TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",63
"COI.0421.4Pad.Up11.2TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",7
"COI.0421.4Pad.Up11.3","","","","","",21647
"COI.0421.4Pad.Up11.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",245
"COI.0421.4Pad.Up11.3","Aconoidasida","Haemosporida","","","",2
"COI.0421.4Pad.Up11.3","Bdelloidea","","","","",149
"COI.0421.4Pad.Up11.3","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","","",3
"COI.0421.4Pad.Up11.3","Dinophyceae","","","","",826
"COI.0421.4Pad.Up11.3","Florideophyceae","","","","",4
"COI.0421.4Pad.Up11.3","Florideophyceae","Batrachospermales","Batrachospermaceae","","",6
"COI.0421.4Pad.Up11.3","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",10
"COI.0421.4Pad.Up11.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","",17
"COI.0421.4Pad.Up11.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",556
"COI.0421.4Pad.Up11.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",13
"COI.0421.4Pad.Up11.3","Insecta","","","","",13
"COI.0421.4Pad.Up11.3","Insecta","Diptera","Simuliidae","","",152
"COI.0421.4Pad.Up11.3","Monogononta","","","","",5
"COI.0421.4Pad.Up11.3","Monogononta","Ploima","","","",87
"COI.0421.4Pad.Up11.3","Monogononta","Ploima","Brachionidae","Keratella","",22
"COI.0421.4Pad.Up11.3","Monogononta","Ploima","Synchaetidae","Synchaeta","",37
"COI.0421.4Pad.Up11.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",61
"COI.0421.4Pad.Up11.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",26
"COI.0421.4Pad.Up5.1","","","","","",11636
"COI.0421.4Pad.Up5.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",233
"COI.0421.4Pad.Up5.1","Actinopteri","Perciformes","Percidae","Perca","Perca flavescens",48
"COI.0421.4Pad.Up5.1","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",8
"COI.0421.4Pad.Up5.1","Bivalvia","Veneroida","Corbiculidae","Corbicula","Corbicula fluminea",5
"COI.0421.4Pad.Up5.1","Branchiopoda","Diplostraca","Daphniidae","Daphnia","Daphnia pulicaria",72
"COI.0421.4Pad.Up5.1","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","",4
"COI.0421.4Pad.Up5.1","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","",6
"COI.0421.4Pad.Up5.1","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",13
"COI.0421.4Pad.Up5.1","Haptophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina parva",107
